id,client_order_id,created_at,updated_at,submitted_at,filled_at,expired_at,canceled_at,failed_at,replaced_at,replaced_by,replaces,asset_id,symbol,asset_class,notional,qty,filled_qty,filled_avg_price,order_class,order_type,type,side,time_in_force,limit_price,stop_price,status,extended_hours,legs,trail_percent,trail_price,hwm
ee78f0c3-e287-41a6-9e06-59c0c9c92863,6ae432db-96f8-47ef-afff-4cb9a9e9e2b2,"05-15-2024, 18:13:33","05-15-2024, 18:13:33","05-15-2024, 18:13:33",2024-05-15 18:13:33.385815+00:00,,,,,,,0182e787-d47f-4bb8-a8ec-5b1718be4d99,BURL240524C00207500,us_option,,1,1,1,simple,limit,limit,buy,day,1.56,,filled,False,[],,,
364707af-64f8-4f4d-8f2d-bd3453e394d0,skybot1_TSMOM_V131362809,"05-15-2024, 18:03:12","05-15-2024, 18:03:13","05-15-2024, 18:03:12",2024-05-15 18:03:13.372332+00:00,,,,,,,e546b55a-77d5-4e6c-b588-0aeaa20bd2b3,CLX,us_equity,,1,1,138.44,simple,market,market,sell,day,,,filled,False,[],,,
94448133-37bc-456a-8f62-98b73efd6450,skybot1_TSMOM_V171268204,"05-15-2024, 18:03:10","05-15-2024, 18:03:10","05-15-2024, 18:03:10",2024-05-15 18:03:10.942290+00:00,,,,,,,357a8404-f368-40a1-9356-3eb500f4f08a,VRTX,us_equity,,1,1,437.7,simple,market,market,sell,day,,,filled,False,[],,,
c2f6e126-b7ad-4efa-8770-250f9e562b5d,skybot1_TSMOM_V15099260,"05-15-2024, 18:03:09","05-15-2024, 18:03:11","05-15-2024, 18:03:09",2024-05-15 18:03:11.206223+00:00,,,,,,,d58d9d02-8c6e-471a-bb96-9dcf0e1ca49c,BB,us_equity,,50,50,3.21,simple,market,market,sell,day,,,filled,False,[],,,
d4ed8e93-3a1d-4e25-8b58-f79d67edd04b,eb65f66c-2df3-40fa-bcbf-a963b6d10ddf,"05-15-2024, 18:03:07","05-15-2024, 18:03:08","05-15-2024, 18:03:07",2024-05-15 18:03:08.975369+00:00,,,,,,,b60af993-7490-471e-9926-1cbedb46fcef,WMB,us_equity,,6.043998473,6.043998473,40.56,simple,market,market,sell,day,,,filled,False,[],,,
5c4c8a75-8ea4-4082-8b38-f17479df8eb2,skybot1_TSMOM_V110593127,"05-15-2024, 18:03:06","05-15-2024, 18:03:06","05-15-2024, 18:03:06",2024-05-15 18:03:06.186571+00:00,,,,,,,cd1347d7-8add-49bd-acd1-4ffde9a4081b,INTU,us_equity,,0.395074729,0.395074729,654.63,simple,market,market,buy,day,,,filled,False,[],,,
8c5e4d27-f8e4-4357-aa61-09f6ae75dc66,skybot1_TSMOM_V151813407,"05-15-2024, 18:03:03","05-15-2024, 18:03:04","05-15-2024, 18:03:03",2024-05-15 18:03:04.483947+00:00,,,,,,,626ce11f-1e10-488b-8d75-a3eff18d6d0f,TSM,us_equity,,1.662794665,1.662794665,155.87,simple,market,market,buy,day,,,filled,False,[],,,
1a1db1bd-fc04-4fd7-bb41-e82cbc9c43de,45c92611-1cf9-46f1-8a78-9501b25197cb,"05-15-2024, 18:01:27","05-15-2024, 18:01:27","05-15-2024, 18:01:27",2024-05-15 18:01:27.619279+00:00,,,,,,,26d650cd-e593-4a4a-820b-18883848034e,FAS240524C00114000,us_option,,1,1,0.7,simple,limit,limit,buy,day,0.76,,filled,False,[],,,
ed495cd4-53f3-4a2a-8bfb-d12e927dec02,bf70e7e9-b22b-4baf-b2ab-85074cb30b00,"05-15-2024, 17:54:27","05-15-2024, 19:05:45","05-15-2024, 17:54:27",2024-05-15 19:05:45.425257+00:00,,,,,,,87b0f1fd-fb19-4d86-a1ab-e9b41c2b806d,CF240524P00079000,us_option,,1,1,4.6,simple,limit,limit,buy,day,4.63,,filled,False,[],,,
cf5f5dc7-d213-44ab-b10f-88582d71e5d0,7aa573ab-6020-4403-ba42-c81a4d96e084,"05-15-2024, 17:54:27","05-15-2024, 17:54:27","05-15-2024, 17:54:27",2024-05-15 17:54:27.503538+00:00,,,,,,,f3dfda92-7567-4c6f-80ef-5e958b66acb0,CF240524C00077000,us_option,,1,1,0.35,simple,limit,limit,buy,day,0.64,,filled,False,[],,,
1ebcd062-b593-4005-9873-d316f4aa0ad6,088ef2f2-3913-4cb5-9cab-aac0e4187283,"05-15-2024, 17:52:18","05-15-2024, 17:52:18","05-15-2024, 17:52:18",2024-05-15 17:52:18.194573+00:00,,,,,,,98d4afd6-2cd0-45d8-95b7-94d0c374ecb1,DKS240524C00210000,us_option,,1,1,1.2,simple,limit,limit,buy,day,1.4,,filled,False,[],,,
62644331-0bdb-4f31-8907-07aeb9ee8b46,20e95db5-a397-402a-a6ea-152621263b63,"05-15-2024, 17:51:04","05-15-2024, 17:51:04","05-15-2024, 17:51:04",2024-05-15 17:51:04.885280+00:00,,,,,,,34d63831-6110-400c-86f7-293496f0ff45,CAT240524C00370000,us_option,,1,1,1.45,simple,limit,limit,buy,day,2.75,,filled,False,[],,,
7e9d2895-ea89-47ca-932b-37f25fc97c7a,2b0a1f07-8c3f-47ec-bbe4-a3cfdaeadb92,"05-15-2024, 17:50:36","05-15-2024, 17:50:36","05-15-2024, 17:50:36",2024-05-15 17:50:36.276581+00:00,,,,,,,16aa0991-4b6d-465b-a255-34061f69e23f,NTR240524C00060000,us_option,,1,1,0.2,simple,limit,limit,buy,day,0.55,,filled,False,[],,,
8b4d0c70-8e70-4f3c-8903-73c83cb3e0db,f3f8177b-3c8e-4ddd-8f1a-f6f5285c6655,"05-15-2024, 17:50:25","05-15-2024, 17:50:25","05-15-2024, 17:50:25",2024-05-15 17:50:25.692802+00:00,,,,,,,f4f38e95-4709-4223-b256-1bb07b12bff1,FAS240524C00112000,us_option,,1,1,1.15,simple,limit,limit,buy,day,1.17,,filled,False,[],,,
9854817a-1208-42c1-bbf6-1f736fbe2700,601d5541-f250-4c03-b274-103f223bdfc8,"05-15-2024, 17:41:31","05-15-2024, 17:41:31","05-15-2024, 17:41:31",2024-05-15 17:41:31.121212+00:00,,,,,,,3ae84ef5-4e80-4d2a-8562-d5939679196b,FAS240524C00113000,us_option,,1,1,0.95,simple,limit,limit,buy,day,1.02,,filled,False,[],,,
33f1e8ea-841c-4c9c-a477-05ecb9b0e487,skybot1_TSMOM_V126333309,"05-15-2024, 17:40:29","05-15-2024, 17:40:30","05-15-2024, 17:40:29",2024-05-15 17:40:30.749023+00:00,,,,,,,9f45f86e-282a-4d47-9d6c-b0ff18fa32c6,VNQ,us_equity,,2,2,85.02,simple,market,market,sell,day,,,filled,False,[],,,
3d132c14-f497-4ad0-83b6-3e367b31c06b,d763f9a7-0a13-479a-a962-e8d84e88178d,"05-15-2024, 17:33:12","05-15-2024, 17:33:12","05-15-2024, 17:33:12",2024-05-15 17:33:12.864550+00:00,,,,,,,40e1d54e-2fa1-45ff-9918-71a1dfab045c,APP240524C00089000,us_option,,1,1,0.55,simple,limit,limit,buy,day,0.74,,filled,False,[],,,
5cc82a1c-fe63-49ec-9e6b-1169d5274819,5a778f0a-d9fa-4174-a74f-2f9012ab1142,"05-15-2024, 17:32:58","05-15-2024, 17:32:58","05-15-2024, 17:32:58",2024-05-15 17:32:58.957277+00:00,,,,,,,10da0956-5867-40e0-baaa-03eb551d7a1b,NTR240524C00059000,us_option,,1,1,0.4,simple,limit,limit,buy,day,0.55,,filled,False,[],,,
75445d9c-1eaf-45e9-8fe9-0b29d6c8ceb7,e3237e67-de87-43d3-962c-0725b3dc63fe,"05-15-2024, 17:30:43","05-15-2024, 17:30:43","05-15-2024, 17:30:43",2024-05-15 17:30:43.492388+00:00,,,,,,,b106f1d8-2dd3-4778-90bf-ee708ae04b6f,CROX240524C00152500,us_option,,1,1,0.6,simple,limit,limit,buy,day,1.52,,filled,False,[],,,
cffc9170-94e8-41e7-85ce-fd5816c093e9,668cfb57-46da-4ad3-b977-a83d99031c14,"05-15-2024, 17:29:33","05-15-2024, 17:29:34","05-15-2024, 17:29:34",2024-05-15 17:29:34.018282+00:00,,,,,,,bb532963-6ae2-459a-9eaa-aa0bc4660318,C240524C00064000,us_option,,1,1,0.81,simple,limit,limit,buy,day,0.95,,filled,False,[],,,
9282879f-3209-4cf3-835b-6ec71b7245e9,6780ea2c-ae04-46be-91b2-b1e3fc90072c,"05-15-2024, 17:23:06","05-15-2024, 17:23:08","05-15-2024, 17:23:06",2024-05-15 17:23:08.742739+00:00,,,,,,,56fc5b66-ec11-465b-8bba-0b3df021f21e,HWKN,us_equity,,18.454012601,18.454012601,76.4,simple,market,market,sell,day,,,filled,False,[],,,
724fc542-3c1f-4e73-9788-f420efbf09a8,ac813121-7138-4734-a435-945c19edc2a4,"05-15-2024, 17:22:20","05-15-2024, 17:22:21","05-15-2024, 17:22:20",2024-05-15 17:22:21.004367+00:00,,,,,,,de338927-b5ec-4674-8dbb-a3d85e71c576,DOW240524C00060000,us_option,,1,1,0.36,simple,limit,limit,buy,day,0.81,,filled,False,[],,,
738d2484-4aeb-4efa-96b4-3407e482d05b,skybot1_TSMOM_V192538310,"05-15-2024, 17:21:10","05-15-2024, 17:21:10","05-15-2024, 17:21:10",2024-05-15 17:21:10.631716+00:00,,,,,,,9f2fea8f-e5bf-4649-ad2f-76224c8a141b,CHWY,us_equity,,11,11,16.4,simple,market,market,sell,day,,,filled,False,[],,,
5ef607dc-2462-4ffe-a53a-65634e96b138,skybot1_TSMOM_V116243207,"05-15-2024, 17:21:09","05-15-2024, 17:21:11","05-15-2024, 17:21:09",2024-05-15 17:21:11.576484+00:00,,,,,,,f703cad8-f944-4cc9-8cc1-9d1c6cc8203d,SEDG,us_equity,,3,3,52.9,simple,market,market,sell,day,,,filled,False,[],,,
6d02f399-6761-4fb6-b541-3a19dbd3b4ab,skybot1_TSMOM_V137466866,"05-15-2024, 17:21:07","05-15-2024, 17:21:09","05-15-2024, 17:21:07",2024-05-15 17:21:09.889224+00:00,,,,,,,9ed08266-0b97-4dab-bca3-b3faac765787,AZN,us_equity,,6.920126996,6.920126996,77.26,simple,market,market,buy,day,,,filled,False,[],,,
d845a032-4826-4c08-bc95-15a5225048d2,skybot1_TSMOM_V188381639,"05-15-2024, 17:21:04","05-15-2024, 17:21:05","05-15-2024, 17:21:04",2024-05-15 17:21:05.171649+00:00,,,,,,,b4ef8484-77d0-42d9-97a5-d67948cbb979,RCL,us_equity,,1.899221982,1.899221982,140.54,simple,market,market,buy,day,,,filled,False,[],,,
cce75496-9bb8-4335-ad0e-553e6d9673f1,skybot1_TSMOM_V13834239,"05-15-2024, 17:21:02","05-15-2024, 17:21:02","05-15-2024, 17:21:02",2024-05-15 17:21:02.798602+00:00,,,,,,,0cf42aa3-9816-4f1f-aa84-6482ac9303e9,INTC,us_equity,,5,5,31.14,simple,market,market,sell,day,,,filled,False,[],,,
6b39384a-0938-430f-8246-ed7329db7d0c,4e605090-5397-4a93-8d89-5e0d8638bd22,"05-15-2024, 17:21:01","05-15-2024, 17:21:01","05-15-2024, 17:21:01",2024-05-15 17:21:01.805044+00:00,,,,,,,d8b2fc19-67b0-4dc4-b84e-648aeced6b96,HSY,us_equity,,0.953559359,0.953559359,206.976,simple,market,market,sell,day,,,filled,False,[],,,
b16052ea-d8b6-4292-96f3-ad13d943be23,skybot1_TSMOM_V154610635,"05-15-2024, 17:21:01","05-15-2024, 17:21:02","05-15-2024, 17:21:01",2024-05-15 17:21:02.769096+00:00,,,,,,,73caedb2-6646-4666-8891-88b9718bd235,TSN,us_equity,,3,3,60.59,simple,market,market,sell,day,,,filled,False,[],,,
55b3ccc6-0b68-46f9-9a77-a5c266edcee1,fa9cb170-eeb4-4c53-b73d-bd04decd85a8,"05-15-2024, 17:17:28","05-15-2024, 17:17:28","05-15-2024, 17:17:28",2024-05-15 17:17:28.845215+00:00,,,,,,,40391406-6495-460f-a6c8-0bb78f19a27a,CROX240524C00155000,us_option,,1,1,0.3,simple,market,market,sell,day,,,filled,False,[],,,
f1e3764b-b187-4b13-96d0-fe163c8bfea0,b13df2a1-4341-4369-9de1-b20b1cc26afa,"05-15-2024, 17:11:15","05-15-2024, 17:11:15","05-15-2024, 17:11:15",2024-05-15 17:11:15.118006+00:00,,,,,,,40391406-6495-460f-a6c8-0bb78f19a27a,CROX240524C00155000,us_option,,1,1,0.4,simple,limit,limit,buy,day,1.15,,filled,False,[],,,
9bda5c67-87b8-4f11-9eb2-673a1dc8cb1b,d0324355-7597-4c7e-81e2-dfeae83d81c5,"05-15-2024, 17:08:02","05-15-2024, 17:08:02","05-15-2024, 17:08:02",2024-05-15 17:08:02.244909+00:00,,,,,,,32d0bc37-3c2e-4a7e-89ab-41947926c899,DASH240524C00123000,us_option,,1,1,0.42,simple,market,market,sell,day,,,filled,False,[],,,
f08657bc-54f0-4798-941c-e31a8d836dfe,e1398513-d1c2-4491-a250-87e4a5f09b44,"05-15-2024, 17:03:59","05-15-2024, 17:03:59","05-15-2024, 17:03:59",2024-05-15 17:03:59.562187+00:00,,,,,,,fa318619-78ba-4a5b-9747-32536b469ed1,MGM240524C00042000,us_option,,1,1,0.45,simple,limit,limit,buy,day,0.54,,filled,False,[],,,
3c0fd0fa-48d9-4955-a6e2-018237312f12,2d9581bb-8517-4bea-bf4f-372f838eccda,"05-15-2024, 17:02:56","05-15-2024, 18:14:27","05-15-2024, 17:02:56",2024-05-15 18:14:27.260164+00:00,,,,,,,57dbc589-bbbb-4829-99a8-09be98dc1aed,DASH240524P00120000,us_option,,1,1,4.95,simple,limit,limit,buy,day,4.99,,filled,False,[],,,
d9723334-495c-4270-b61f-ba40247cb041,35ec3b70-f8c5-4ca9-8059-e7f06f675654,"05-15-2024, 17:02:56","05-15-2024, 17:02:56","05-15-2024, 17:02:56",2024-05-15 17:02:56.706823+00:00,,,,,,,32d0bc37-3c2e-4a7e-89ab-41947926c899,DASH240524C00123000,us_option,,1,1,0.46,simple,limit,limit,buy,day,0.91,,filled,False,[],,,
9a9b4cc0-2c23-450c-b11b-a96c798a66b5,fcf8a777-25e2-49b3-b81d-fb9546b06f3d,"05-15-2024, 17:02:40","05-15-2024, 17:02:40","05-15-2024, 17:02:40",2024-05-15 17:02:40.597066+00:00,,,,,,,e2ea88aa-8b31-48f2-9cab-87b7b04384d9,ORCL240524C00126000,us_option,,1,1,0.5,simple,limit,limit,buy,day,0.57,,filled,False,[],,,
fa95bcf8-01cf-41af-b07a-fbe8d32c744e,skybot1_TSMOM_V146286827,"05-15-2024, 17:00:45","05-15-2024, 17:00:45","05-15-2024, 17:00:45",2024-05-15 17:00:45.503861+00:00,,,,,,,666cd4c8-cd45-4407-acc4-8c6c89aa6468,TMF,us_equity,,5.394001972,5.394001972,50.24,simple,market,market,buy,day,,,filled,False,[],,,
d9f53017-63a0-408b-87a3-8267cae19d3e,skybot1_TSMOM_V127643937,"05-15-2024, 17:00:44","05-15-2024, 17:00:48","05-15-2024, 17:00:44",2024-05-15 17:00:48.290869+00:00,,,,,,,e0144a93-8916-46ca-aa46-411eedb3ac41,KWEB,us_equity,,8.767310753,8.767310753,31.15,simple,market,market,buy,day,,,filled,False,[],,,
202eac80-0ea7-49fd-ba6a-d08ecd190518,skybot1_TSMOM_V189169826,"05-15-2024, 17:00:43","05-15-2024, 17:00:44","05-15-2024, 17:00:43",2024-05-15 17:00:44.161250+00:00,,,,,,,d8cb1b90-e8bd-4c75-beb3-0b2909eb9a75,DHI,us_equity,,2,2,156,simple,market,market,sell,day,,,filled,False,[],,,
b8f64f87-a30d-4453-b61f-6b832fdb5db3,ff631823-1277-4f7e-93db-9d68eecddcdf,"05-15-2024, 17:00:43","05-15-2024, 17:00:44","05-15-2024, 17:00:43",2024-05-15 17:00:44.803976+00:00,,,,,,,09a51104-980a-47b6-ad4d-e4f04059be4a,ABBV,us_equity,,2,2,163.34,simple,market,market,buy,day,,,filled,False,[],,,
87c7c251-5f0d-4593-8b60-263953b28218,skybot1_TSMOM_V188266047,"05-15-2024, 17:00:43","05-15-2024, 17:00:43","05-15-2024, 17:00:43",2024-05-15 17:00:43.273337+00:00,,,,,,,596bfb8e-f061-4e43-863d-519dca7bb6db,SIG,us_equity,,1,1,101.93,simple,market,market,sell,day,,,filled,False,[],,,
815cfcd3-042e-44e3-8653-692388cfa3e6,147341ec-0ba4-4766-a7c5-90149311f2cb,"05-15-2024, 17:00:42","05-15-2024, 17:00:43","05-15-2024, 17:00:42",2024-05-15 17:00:43.553931+00:00,,,,,,,f48fc899-5da1-4687-a23b-515752d5e917,HON,us_equity,,1,1,204.11,simple,market,market,buy,day,,,filled,False,[],,,
3ba157ea-b2a8-4fae-917a-749bdf9a232a,skybot1_TSMOM_V12318342,"05-15-2024, 17:00:42","05-15-2024, 17:00:42","05-15-2024, 17:00:42",2024-05-15 17:00:42.829703+00:00,,,,,,,8ccae427-5dd0-45b3-b5fe-7ba5e422c766,TSLA,us_equity,,1.568765009,1.568765009,175.2,simple,market,market,buy,day,,,filled,False,[],,,
97ca6a61-49a4-4c4e-b45e-1d2cefefdf45,29bd253e-343b-4279-9576-57d458df66c4,"05-15-2024, 16:49:07","05-15-2024, 16:49:07","05-15-2024, 16:49:07",2024-05-15 16:49:07.759533+00:00,,,,,,,8a8b0338-af99-486e-8995-732808d1735b,EQT240524C00042000,us_option,,1,1,0.3,simple,limit,limit,buy,day,0.34,,filled,False,[],,,
64ed9d5a-12ce-4bfd-8f18-05dbc2451054,be5ebf55-825a-4e06-b34a-0df5df11061f,"05-15-2024, 16:37:26","05-15-2024, 16:37:26","05-15-2024, 16:37:26",2024-05-15 16:37:26.675839+00:00,,,,,,,7ed50c31-0fea-40e4-b98f-2553e3e8f12e,AMBA240524C00050000,us_option,,1,1,0.25,simple,market,market,sell,day,,,filled,False,[],,,
24a17f4a-6612-4a8e-a5a7-ee59ced8e890,fc2139f6-b0f1-47b4-8c79-0bd2ed167293,"05-15-2024, 16:29:44","05-15-2024, 16:29:45","05-15-2024, 16:29:44",2024-05-15 16:29:45.019590+00:00,,,,,,,124782a1-8dea-4edb-85d1-5e075d7efc11,MDT240524C00088000,us_option,,1,1,0.38,simple,limit,limit,buy,day,0.75,,filled,False,[],,,
249b4b13-f073-4c87-a315-59955f1335e1,81dc6145-b429-4b80-bba6-9de9474b51ac,"05-15-2024, 16:29:05","05-15-2024, 16:29:05","05-15-2024, 16:29:05",2024-05-15 16:29:05.553155+00:00,,,,,,,7ed50c31-0fea-40e4-b98f-2553e3e8f12e,AMBA240524C00050000,us_option,,1,1,0.35,simple,limit,limit,buy,day,0.37,,filled,False,[],,,
fdbd5cda-8ce7-42b8-b479-f3457223432e,skybot1_TSMOM_V18201222,"05-15-2024, 16:22:44","05-15-2024, 16:22:45","05-15-2024, 16:22:44",2024-05-15 16:22:45.367369+00:00,,,,,,,fb99c51a-a810-430a-b5f5-ff0fe141e567,FL,us_equity,,8,8,22.25,simple,market,market,sell,day,,,filled,False,[],,,
965b022c-4b0a-4060-93c2-4cacbcefcb49,skybot1_TSMOM_V15659303,"05-15-2024, 16:22:41","05-15-2024, 16:22:45","05-15-2024, 16:22:41",2024-05-15 16:22:45.344560+00:00,,,,,,,afa519db-258d-4db5-8b3b-963d92b896a3,CPNG,us_equity,,12.206286928,12.206286928,22.51,simple,market,market,buy,day,,,filled,False,[],,,
9bcb681c-f595-43a8-a636-bde1a54daf80,skybot1_TSMOM_V160283676,"05-15-2024, 16:22:40","05-15-2024, 16:22:40","05-15-2024, 16:22:40",2024-05-15 16:22:40.827512+00:00,,,,,,,b6b1ea06-5d71-4146-be77-03f671788940,HD,us_equity,,1,1,348.07,simple,market,market,sell,day,,,filled,False,[],,,
a190b00a-dff6-4940-9b4c-c05ce4759ff0,skybot1_TSMOM_V170681043,"05-15-2024, 16:22:38","05-15-2024, 16:22:39","05-15-2024, 16:22:38",2024-05-15 16:22:39.536375+00:00,,,,,,,43fe249c-7552-4d8d-b12f-a86cf6b6bd3a,EWZ,us_equity,,15.887469816,15.887469816,31.55,simple,market,market,buy,day,,,filled,False,[],,,
c32fb7cf-17a9-4b7f-8f2a-6261298ff709,03fa007d-0a88-4a92-b59b-e8d396d08bdd,"05-15-2024, 16:22:38","05-15-2024, 16:22:40","05-15-2024, 16:22:38",2024-05-15 16:22:40.188299+00:00,,,,,,,8c71bd01-e130-4c85-90b5-abef440c2029,LUMN,us_equity,,184.325334564,184.325334564,1.29,simple,market,market,sell,day,,,filled,False,[],,,
925cefc0-2804-4172-929d-9b2b09a1710d,skybot1_TSMOM_V134351517,"05-15-2024, 16:22:38","05-15-2024, 16:22:39","05-15-2024, 16:22:38",2024-05-15 16:22:39.097698+00:00,,,,,,,77832354-b542-4769-b168-1ee930e2d2e9,ILMN,us_equity,,1,1,113.82,simple,market,market,sell,day,,,filled,False,[],,,
6b3eda87-b4c7-40cf-9713-5427e3ccd562,skybot1_TSMOM_V143364746,"05-15-2024, 16:22:37","05-15-2024, 16:22:39","05-15-2024, 16:22:37",2024-05-15 16:22:39.359709+00:00,,,,,,,705ec4dc-73b9-42fc-8b17-d4e13c31cfae,MDLZ,us_equity,,3.87040352,3.87040352,71.47,simple,market,market,buy,day,,,filled,False,[],,,
e9e1dd79-05d9-4076-b5e8-7842484674d6,skybot1_TSMOM_V166339094,"05-15-2024, 16:22:36","05-15-2024, 16:22:37","05-15-2024, 16:22:37",2024-05-15 16:22:37.848561+00:00,,,,,,,a62cddab-8e04-4373-9d6a-450c0d4b7b86,SMCI,us_equity,,1,1,903.67,simple,market,market,sell,day,,,filled,False,[],,,
16cff328-98ca-45e9-8487-44cce0685ae6,skybot1_TSMOM_V156379261,"05-15-2024, 16:22:33","05-15-2024, 16:22:33","05-15-2024, 16:22:33",2024-05-15 16:22:33.657732+00:00,,,,,,,96da6121-b5ab-4f8b-bb53-60ae53cb5ed3,NEM,us_equity,,6.498261066,6.498261066,43.04,simple,market,market,buy,day,,,filled,False,[],,,
8b09bd14-7d78-45e7-a405-a9fcfb0bd2bc,skybot1_TSMOM_V164535804,"05-15-2024, 16:22:32","05-15-2024, 16:22:33","05-15-2024, 16:22:32",2024-05-15 16:22:33.139433+00:00,,,,,,,07c40f17-3f00-4792-9262-9fc21c73e9b4,PNC,us_equity,,1,1,160.81,simple,market,market,sell,day,,,filled,False,[],,,
4fda7353-3585-494c-8f73-32795a6fd186,3224639c-05b8-4322-8857-50baec77c0f5,"05-15-2024, 16:21:39","05-15-2024, 16:21:39","05-15-2024, 16:21:39",2024-05-15 16:21:39.223371+00:00,,,,,,,67d88368-ebce-4b37-898c-64df8a6ba29b,BMY240524C00045500,us_option,,1,1,0.32,simple,limit,limit,buy,day,0.52,,filled,False,[],,,
8cde7a17-2736-478c-875e-de98b9f576b5,5aa60bc0-c16f-4ee5-894c-f762da9d344b,"05-15-2024, 16:20:47","05-15-2024, 16:20:47","05-15-2024, 16:20:47",2024-05-15 16:20:47.150325+00:00,,,,,,,9ec1bc83-5bc0-40ef-a322-c4b0a5403834,WHR240524C00101000,us_option,,1,1,0.25,simple,limit,limit,buy,day,0.68,,filled,False,[],,,
95ed2a9d-27ad-48db-ba6e-b3d680703988,8f5692e9-0722-486a-9fe5-6cf79475d69c,"05-15-2024, 16:18:02","05-15-2024, 16:18:02","05-15-2024, 16:18:02",2024-05-15 16:18:02.318842+00:00,,,,,,,65efcab8-0bc2-4797-9467-da3a75169ddd,NXPI240524C00280000,us_option,,1,1,1.3,simple,limit,limit,buy,day,1.49,,filled,False,[],,,
a2457a1a-3529-461a-927e-25764f9218d8,f3905d4c-52f5-4ed5-8f03-cc5517bd3ba4,"05-15-2024, 16:15:38","05-15-2024, 16:15:38","05-15-2024, 16:15:38",2024-05-15 16:15:38.845108+00:00,,,,,,,75e1fe6d-f538-48be-871c-cc51fdaed263,ON240524C00078000,us_option,,1,1,0.4,simple,limit,limit,buy,day,0.51,,filled,False,[],,,
cfa1e4a7-530e-496d-9c28-4f3820d00d96,dccce350-5312-49ec-b17f-16e97949a40f,"05-15-2024, 16:09:44","05-15-2024, 16:09:44","05-15-2024, 16:09:44",2024-05-15 16:09:44.577856+00:00,,,,,,,e04673da-4333-4258-a44c-86f6d4360459,ETSY240524C00068000,us_option,,1,1,0.49,simple,limit,limit,buy,day,0.57,,filled,False,[],,,
37f0f234-752b-4430-ab7d-83a886503b37,840ba28e-2640-4ac3-9e62-094257280523,"05-15-2024, 16:08:07","05-15-2024, 16:08:08","05-15-2024, 16:08:07",2024-05-15 16:08:08.005434+00:00,,,,,,,09123392-dfe3-4d27-9e2d-5c6029b72f05,X240524C00039500,us_option,,1,1,0.3,simple,limit,limit,buy,day,0.47,,filled,False,[],,,
c743a037-70d6-4b05-a596-cc3f97d7c0f7,ecb24a17-c583-4cf8-9564-0c572a8f0b78,"05-15-2024, 16:02:37","05-15-2024, 16:02:37","05-15-2024, 16:02:37",2024-05-15 16:02:37.217843+00:00,,,,,,,445557b6-189e-47b4-bfd2-405da4f93a71,APP240524C00087000,us_option,,1,1,0.9,simple,limit,limit,buy,day,1.17,,filled,False,[],,,
d1effe99-80bd-4b4e-bc8a-2e4afa445fd5,4679e788-d9bf-47b8-96b7-20a5f1d1f89f,"05-15-2024, 16:00:43","05-15-2024, 16:00:44","05-15-2024, 16:00:44",2024-05-15 16:00:44.553291+00:00,,,,,,,9f45f86e-282a-4d47-9d6c-b0ff18fa32c6,VNQ,us_equity,,6,6,85.02,simple,market,market,buy,day,,,filled,False,[],,,
3ea267f2-5f52-4188-9142-81522c39f49e,35bd58fb-38ee-45bf-adb6-698ea87de8c4,"05-15-2024, 16:00:30","05-15-2024, 16:00:30","05-15-2024, 16:00:30",2024-05-15 16:00:30.660884+00:00,,,,,,,13cfde18-1a1a-449e-aa38-ba11fae0361b,HUM240524C00360000,us_option,,1,1,1.45,simple,limit,limit,buy,day,2.99,,filled,False,[],,,
583afcea-df08-4b30-8830-c5e63b3bf1fb,3cf9d749-00bb-4a27-925c-5d039b907d3b,"05-15-2024, 15:48:35","05-15-2024, 15:48:35","05-15-2024, 15:48:35",2024-05-15 15:48:35.540834+00:00,,,,,,,06f8c6c6-573a-4d47-92e9-4f9db2252d64,KWEB240524C00031500,us_option,,1,1,0.59,simple,limit,limit,buy,day,0.65,,filled,False,[],,,
d671cbeb-9538-420c-bf84-714ccbbe73a0,7107bba0-acce-4efd-b0e5-0639cc364478,"05-15-2024, 15:39:31","05-15-2024, 15:53:55","05-15-2024, 15:39:31",2024-05-15 15:53:55.724341+00:00,,,,,,,b10b7446-9851-4128-bf56-4cfca59c4123,GDX240524C00033000,us_option,,1,1,2.99,simple,limit,limit,buy,day,2.99,,filled,False,[],,,
2845a5b8-0385-459d-8a77-fef4dc4e614c,skybot1_TSMOM_V1545502,"05-15-2024, 15:39:19","05-15-2024, 15:39:20","05-15-2024, 15:39:19",2024-05-15 15:39:20.702717+00:00,,,,,,,0d56791f-7395-40fa-853b-7b852bd9a7bf,MRK,us_equity,,2.193463184,2.193463184,130.09,simple,market,market,buy,day,,,filled,False,[],,,
9043a665-998c-444b-b34b-e4dd992889fb,skybot1_TSMOM_V121297202,"05-15-2024, 15:39:16","05-15-2024, 15:39:17","05-15-2024, 15:39:16",2024-05-15 15:39:17.624154+00:00,,,,,,,f9d88027-03ff-4ae7-ba80-32e301cbe5c7,CELH,us_equity,,3.191134914,3.191134914,94.09,simple,market,market,buy,day,,,filled,False,[],,,
8ed0efe3-4e61-4b09-b1cc-617b1f6fd557,skybot1_TSMOM_V149903320,"05-15-2024, 15:39:14","05-15-2024, 15:39:15","05-15-2024, 15:39:14",2024-05-15 15:39:15.162440+00:00,,,,,,,96f6e02d-e110-40c7-bff6-ade1c0e451c4,PHM,us_equity,,1,1,120.54,simple,market,market,sell,day,,,filled,False,[],,,
